Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
360	-270.4228	-360.3136	89.89074	0.0091103	0.0124266	0.0202132	0.00869344	0.000681092	0.0535876	0.00179277	0.0107527	0.0120542	0.0105649	0.00442191	0.000989959	0.00743607	0.036855	0.000151871	0.0142006	0.00530412	0.0107746	0.0143653	0.0179598	0.00210464	0.00958509	0.000377497	0.00483066	0.00981569	0.0195907	0.0270403	0.00382075	0.00265749	0.00110439	0.00423529	0.0131294	0.00176764	0.00939927	0.00176358	0.00218552	0.000646366	0.00383968	0.00863102	0.00842425	0.00454722	0.00714926	0.0753364	0.000903804	0.00310334	0.00310362	0.00715905	0.025286	0.0580757	0.0190374	0.069796	0.0353991	0.0260903	0.0194904	0.0013857	0.0100067	0.0358061	0.00203971	0.0142543	0.0161155	0.0018849	0.2676408	1.732359	0.192457	0.44768	0.77823	1.28497	2.23374	5.19598	1.191534	6.472701	0.0110662	0.0150944	0.0245528	0.0105598	0.000827315	0.0650923	0.00217766	0.0130612	0.0146421	0.0128331	0.00537124	0.00120249	0.00903252	0.0447673	0.000184477	0.0172493	0.00644285	0.0130878	0.0174494	0.0218156	0.00255648	0.0116429	0.000458542	0.00586775	0.011923	0.0237967	0.0328455	0.00464103	0.00322802	0.00134149	0.00514457	0.0159481	0.00214713	0.0114172	0.00214221	0.00265473	0.000785134	0.00466402	0.010484	0.0102329	0.00552346	0.00868414	0.0915104	0.00109784	0.0037696	0.00376994	0.00869602	0.0307146	0.0705439	0.0231245	0.0847805	0.0429989	0.0316917	0.0236748	0.0016832	0.012155	0.0434933	0.00247761	0.0173145	0.0195753	0.00228957	0.682827	0.317173	0.6828273	0.8232555
396	-271.5569	-361.9502	90.39323	0.00701712	0.000281294	0.078623	0.0286155	0.0223396	0.0023577	0.00419427	0.0134099	0.0306849	0.0350656	0.0201582	0.0215245	0.000843981	0.00410996	0.000760038	0.00393335	2.21066e-05	0.0241735	0.00972249	0.00174798	0.00328952	0.0128716	0.00505728	0.00248687	0.0108722	0.00275487	0.0402828	0.000279161	0.0166704	0.00242072	0.0260038	0.0433574	0.0115102	0.0026083	0.00952667	0.000935266	0.0218064	0.0163905	0.0213403	0.0421847	0.0449978	0.0235187	0.0174916	0.0429084	0.0116471	0.0129709	0.0848229	0.00617054	0.0497837	0.0508837	0.00408385	0.0308237	0.00716681	0.00030579	0.0236547	0.00422394	0.0333965	0.017237	0.0209989	0.00490108	0.00416913	0.3913723	1.608628	0.228477	0.48675	0.798813	1.25186	2.05444	4.37681	1.067481	4.110224	0.00638855	0.000256096	0.0715802	0.0260522	0.0203385	0.0021465	0.00381856	0.0122087	0.0279362	0.0319245	0.0183525	0.0195964	0.00076838	0.0037418	0.000691956	0.00358101	2.01264e-05	0.0220081	0.00885158	0.0015914	0.00299485	0.0117186	0.00460426	0.00226411	0.00989828	0.00250809	0.0366744	0.000254154	0.0151771	0.00220388	0.0236745	0.0394736	0.0104792	0.00237465	0.0086733	0.000851487	0.0198531	0.0149223	0.0194287	0.0384059	0.040967	0.021412	0.0159247	0.0390648	0.0106038	0.011809	0.0772247	0.00561781	0.0453242	0.0463257	0.00371803	0.0280626	0.00652483	0.000278398	0.0215357	0.00384557	0.0304049	0.0156929	0.0191179	0.00446205	0.00379567	0.169075	0.830925	0.1690753	1.09839
432	-255.8006	-344.801	89.0004	0.00018712	0.014596	0.0082669	0.00124578	0.00630916	0.0105988	0.000156761	0.00334543	0.010379	0.00632112	0.000875974	0.00267635	0.0146126	0.00188178	0.0035336	0.00260339	0.00184388	0.000851687	0.000157204	0.00152851	0.00103004	0.00320565	0.00743332	0.00191101	0.000483294	0.00108438	0.00428555	0.00036284	0.0213684	0.00439561	0.00178952	0.00572721	0.00830078	0.000638951	0.00607406	0.0022747	0.00485947	0.0385636	0.00799915	0.00387158	0.00373218	0.00928615	0.000917729	0.0017282	0.00105873	0.00890589	0.013803	0.0296146	0.0114223	0.00509548	0.0051643	0.000477684	0.000505681	0.00200111	0.00397433	0.00347788	0.00668189	0.00259377	0.00378918	0.00691392	0.00199088	0.1923252	1.807675	0.109363	0.339824	0.714101	1.40036	2.9427	9.14389	1.600214	9.399054	0.000549119	0.0428329	0.0242598	0.00365584	0.0185147	0.0311031	0.000460028	0.00981742	0.030458	0.0185498	0.00257061	0.00785395	0.0428817	0.00552223	0.0103696	0.00763985	0.005411	0.00249934	0.000461328	0.00448551	0.00302274	0.00940723	0.0218136	0.00560801	0.00141826	0.00318221	0.0125763	0.00106478	0.0627072	0.0128992	0.00525147	0.0168069	0.0243593	0.00187505	0.0178248	0.00667527	0.0142605	0.113168	0.0234741	0.0113614	0.0109523	0.0272509	0.00269315	0.00507153	0.00310693	0.026135	0.0405058	0.0869062	0.0335195	0.0149531	0.015155	0.0014018	0.00148396	0.00587239	0.011663	0.0102061	0.0196085	0.00761161	0.0111196	0.0202894	0.00584238	0.658914	0.341086	0.6589145	0.3407649
468	-258.2435	-348.6475	90.40396	0.00203525	0.011146	0.0123513	0.00823466	0.0328692	0.00423875	0.0113467	0.0263338	0.0359381	0.0305521	0.000320696	0.00665038	0.0475672	0.00727337	0.00956518	0.00769354	0.00188285	0.00463667	0.00162262	0.00578051	0.0169564	0.000108422	0.00824089	0.0045015	0.00351593	0.00160534	0.00425433	0.00524689	0.00172873	0.00757785	0.0214911	0.029899	0.0524315	0.000311405	0.00714034	0.00908798	0.0136741	0.0595451	0.00280572	0.00931823	0.00964306	0.021529	0.00796434	0.0187397	0.00761683	0.0149163	0.0241619	0.0226206	0.00561264	0.0222079	0.00320108	0.00348338	0.00815774	0.00428378	0.0139243	0.017085	0.0414648	0.0166329	0.0156571	0.014745	0.00203855	0.3136247	1.686375	0.270227	0.528266	0.819474	1.22029	1.89299	3.70059	0.94613	5.377049	0.00247247	0.0135404	0.0150047	0.0100037	0.0399303	0.00514933	0.0137842	0.0319909	0.0436584	0.0371154	0.000389589	0.00807903	0.0577857	0.00883586	0.01162	0.00934629	0.00228733	0.00563273	0.00197119	0.00702229	0.020599	0.000131713	0.0100112	0.00546852	0.00427123	0.0019502	0.00516826	0.00637404	0.0021001	0.00920574	0.0261079	0.036322	0.063695	0.000378302	0.00867424	0.0110403	0.0166116	0.0723367	0.00340845	0.01132	0.0117146	0.0261539	0.00967526	0.0227654	0.0092531	0.0181206	0.0293524	0.02748	0.00681836	0.0269786	0.00388875	0.00423168	0.0099102	0.00520403	0.0169156	0.0207552	0.0503723	0.0202061	0.0190206	0.0179126	0.00247648	0.594505	0.405495	0.5945055	0.8231656
504	-256.5752	-346.4999	89.92468	0.000224296	0.00226784	0.00357895	0.00105954	0.0044998	0.000643875	0.0142029	0.00762522	0.0210735	0.00531607	0.0038866	0.00145633	0.00739347	0.00318826	0.00193269	0.00722146	0.00115324	0.00356634	0.00040106	0.00344103	0.00102258	0.000249027	0.00169212	0.00179795	0.000708656	0.000511229	0.00478025	0.00497295	0.000221134	0.00400271	0.00808695	0.00754345	0.00845814	0.00496075	0.00156368	0.00320625	0.00169124	0.0088055	0.00338466	0.00919991	0.000362327	0.0040219	0.00139999	0.00259401	0.000676857	0.0117303	0.020591	0.0110605	0.0066831	0.00342663	0.0022291	0.00506101	0.00192711	0.00381651	7.82327e-05	0.00270231	0.0174437	0.00113517	0.00279474	0.0288586	0.000829104	0.3668526	1.633147	0.0918105	0.312033	0.695344	1.43814	3.20479	10.892	1.726709	4.45178	0.000746625	0.00754905	0.0119134	0.00352693	0.0149787	0.00214329	0.0472777	0.0253824	0.0701482	0.0176958	0.0129375	0.00484774	0.0246109	0.0106129	0.00643344	0.0240384	0.00383885	0.0118714	0.00133502	0.0114543	0.00340391	0.000828946	0.00563263	0.00598492	0.00235893	0.00170175	0.0159122	0.0165537	0.000736099	0.013324	0.0269194	0.0251102	0.028155	0.016513	0.00520508	0.0106728	0.0056297	0.0293112	0.0112667	0.0306241	0.00120609	0.0133879	0.00466019	0.00863478	0.00225308	0.0390472	0.0685422	0.0368176	0.0222463	0.0114064	0.00742009	0.0168468	0.00641484	0.0127042	0.000260416	0.00899528	0.0580657	0.00377869	0.00930296	0.0960629	0.00275987	0.400607	0.599393	0.4006074	0.3004139
540	-264.398	-354.8638	90.46585	0.00287548	0.00474646	0.00601794	0.0120338	0.0114486	0.0116935	0.0185063	0.000188044	0.0268802	0.000121936	0.00356071	0.010922	0.0116498	0.0115712	0.00243608	0.0163091	0.0142047	0.00248285	0.0046768	0.000733986	0.00413701	0.0102942	0.00867615	0.00194073	0.000353286	0.0086157	0.00788548	0.0107763	0.00107021	0.00543279	0.0177933	0.0440007	0.00184665	0.00101132	0.000515235	0.0168738	0.000249061	0.0309629	0.001746	0.00878327	0.0133956	0.0150373	0.00209488	0.0104189	0.00371828	0.0169912	0.0242362	0.0525396	0.0108908	0.00705956	0.00863571	0.000273818	0.0102403	0.019096	0.00628638	0.0221281	0.0200914	0.008949	0.00253322	0.0302805	0.0167735	0.3456268	1.654373	0.202621	0.459059	0.784349	1.27494	2.17837	4.93531	1.154319	4.786588	0.00437206	0.00721682	0.00915006	0.0182969	0.0174072	0.0177795	0.0281381	0.000285914	0.0408704	0.000185399	0.00541394	0.0166066	0.0177131	0.0175935	0.00370398	0.0247974	0.0215978	0.00377508	0.0071109	0.001116	0.00629018	0.0156519	0.0131918	0.00295081	0.00053716	0.0130999	0.0119896	0.016385	0.00162722	0.00826037	0.027054	0.0669015	0.00280776	0.00153768	0.000783398	0.025656	0.000378689	0.047078	0.00265473	0.0133547	0.0203676	0.0228637	0.00318519	0.0158415	0.00565351	0.0258345	0.0368504	0.0798846	0.0165591	0.0107338	0.0131303	0.00041633	0.01557	0.0290348	0.00955822	0.0336449	0.0305483	0.0136066	0.00385167	0.0460404	0.0255036	0.564603	0.435397	0.5646028	0.6576935
576	-269.851	-360.3393	90.48831	0.0164118	0.0360703	0.00857493	0.0261756	0.0452672	0.0514132	0.0489593	0.00266535	0.028802	0.0081695	0.0120819	0.00364566	0.0463194	0.00967229	0.0109686	0.0226927	0.00117331	0.0272387	0.00325858	0.0104002	0.0125421	0.00479641	0.0158131	0.00548238	0.0201222	0.00541189	0.00597835	0.0277384	0.00737925	0.0261783	0.0120666	0.0172459	0.0135489	0.0236038	0.00997558	0.023505	0.00196686	0.0457329	0.0033818	0.0469448	0.0162058	0.0125057	0.00476932	0.0376778	0.00640835	0.0445495	0.0464488	0.0587093	0.0588846	0.0063743	0.0102923	0.0261888	0.00440462	0.0234081	0.00955554	0.0250035	0.0259719	0.0141936	2.49845e-05	0.0420875	0.0035996	0.3921579	1.607842	0.317434	0.571419	0.839797	1.19076	1.75003	3.15026	0.8297117	4.099987	0.0133795	0.0294058	0.00699059	0.0213393	0.0369034	0.0419139	0.0399134	0.00217289	0.0234804	0.00666007	0.00984963	0.00297207	0.0377612	0.0078852	0.00894201	0.0184999	0.000956525	0.0222059	0.00265651	0.0084786	0.0102248	0.0039102	0.0128914	0.00446943	0.0164044	0.00441197	0.00487377	0.0226133	0.00601583	0.0213415	0.00983715	0.0140595	0.0110456	0.0192427	0.00813245	0.0191621	0.00160345	0.0372831	0.00275696	0.0382711	0.0132116	0.0101951	0.00388812	0.0307163	0.00522432	0.0363184	0.0378667	0.0478619	0.0480048	0.00519655	0.00839067	0.0213501	0.0035908	0.0190831	0.00779002	0.0203837	0.0211732	0.0115711	2.03682e-05	0.0343112	0.00293452	0.417941	0.582059	0.4179405	1.226639
612	-259.1874	-348.6376	89.45016	0.00428235	0.0041211	0.0029118	0.0100687	0.00588599	0.000341575	6.00895e-05	0.0079885	0.00712542	0.00535038	0.000757079	0.00569838	0.00546754	0.00723202	0.000526962	0.00472445	0.00391104	0.00022615	0.00303213	0.00246009	0.000556116	0.000805343	0.00235263	0.00343923	0.00214322	1.40854e-05	0.00242251	0.000516208	0.000156076	0.000981319	0.00352567	0.0117294	0.00829306	0.0067045	0.000153433	0.00709346	0.00331506	0.0167177	0.00163889	0.00398035	0.00285018	0.0186716	0.000213769	0.000865635	0.00307909	0.00805147	0.00680589	0.0142685	0.0136128	0.00570601	0.00370794	0.00443031	0.00367734	0.0057712	0.00313229	0.000559785	0.0050821	0.0087506	0.000693779	0.0108012	0.00230946	0.3175782	1.682422	0.0691438	0.271734	0.665984	1.50154	3.68006	14.4626	1.931727	5.297661	0.0151991	0.0146267	0.0103347	0.0357362	0.0208907	0.00121233	0.000213272	0.0283531	0.0252898	0.0189897	0.00268705	0.0202249	0.0194056	0.0256681	0.00187031	0.0167682	0.0138812	0.00080266	0.0107617	0.00873142	0.00197379	0.00285835	0.00835001	0.0122066	0.0076068	4.99923e-05	0.00859806	0.00183214	0.000553951	0.00348293	0.0125134	0.0416305	0.029434	0.0237958	0.000544568	0.0251763	0.0117659	0.0593349	0.00581681	0.0141272	0.010116	0.0662699	0.000758717	0.00307234	0.0109284	0.0285765	0.0241557	0.0506423	0.0483151	0.0202519	0.0131604	0.0157242	0.0130517	0.0204833	0.0111172	0.00198681	0.0180376	0.0310579	0.00246238	0.038336	0.00819683	0.34639	0.65361	0.3463904	0.2817511
648	-262.2131	-351.6065	89.39345	0.00716441	0.00157568	0.00701606	0.0138229	0.0105889	0.00136036	0.000766654	0.0205948	0.00848653	0.00338999	0.0256907	0.00254861	0.00332448	0.00315736	0.00398271	0.0118011	0.00941117	0.00506771	0.00222648	0.0230107	0.00315226	0.0106131	0.00909374	0.00346127	0.00114663	0.000785169	0.0142276	0.000489903	0.0037861	0.0125005	0.0033606	0.0381117	0.032511	0.00372085	0.00120375	0.00455928	0.00766823	0.0401656	0.0136585	0.00526409	0.00782032	0.0171663	0.000620664	0.00669018	0.0176172	0.00778464	0.0278374	0.0120864	0.00138828	0.0106101	0.00831839	0.00259766	0.0109945	0.00952342	0.00639356	0.00698359	0.00207281	0.0108019	0.0009699	0.0154567	0.00601878	0.2120961	1.787904	0.137846	0.380434	0.739699	1.3519	2.62857	7.25449	1.432848	8.429689	0.0126979	0.00279267	0.012435	0.0244991	0.0187674	0.00241104	0.00135879	0.0365014	0.0150412	0.00600828	0.0455331	0.00451705	0.00589216	0.00559597	0.00705879	0.0209157	0.01668	0.0089818	0.00394612	0.0407832	0.00558694	0.0188102	0.0161174	0.0061346	0.00203223	0.0013916	0.0252164	0.000868285	0.00671033	0.0221554	0.00595618	0.0675476	0.0576212	0.00659469	0.00213348	0.00808069	0.0135909	0.0711879	0.0242078	0.00932986	0.0138604	0.0304248	0.00110004	0.0118574	0.0312239	0.0137972	0.0493379	0.0214215	0.00246054	0.0188049	0.0147432	0.00460398	0.0194863	0.0168789	0.0113317	0.0123774	0.00367376	0.0191448	0.00171901	0.0273948	0.0106674	0.483555	0.516445	0.4835552	0.5642199
684	-263.7466	-353.9708	90.2242	0.00652584	0.00272461	0.00144009	0.00936901	0.000650156	0.100424	0.0167975	0.0233997	0.0247956	0.0215699	0.00497581	0.00987858	0.0321036	0.00171063	0.0058788	0.00541035	0.00702341	0.00867875	0.0485999	0.00308867	0.00194304	0.00736779	0.000442125	0.00859408	0.00500617	0.00870878	0.00613207	0.00823959	0.00492711	0.0176576	0.0197815	0.00280491	0.0127136	0.0217265	0.0154573	0.0162189	0.0114562	0.0206256	0.051736	0.035709	0.0252737	0.00547447	0.0152757	0.0580659	0.000990762	0.00644339	0.0174273	0.00633294	0.00513372	0.0347958	0.0466691	0.00895078	0.00757009	0.00756035	0.0611464	0.000551987	0.0342438	0.0193004	0.000751516	0.0058564	0.0108173	0.3143839	1.685616	0.257885	0.516358	0.813666	1.22901	1.93664	3.8777	0.9799332	5.361649	0.00658561	0.00274956	0.00145328	0.00945482	0.000656111	0.101343	0.0169514	0.0236141	0.0250227	0.0217674	0.00502138	0.00996906	0.0323976	0.0017263	0.00593264	0.0054599	0.00708773	0.00875823	0.049045	0.00311696	0.00196084	0.00743527	0.000446174	0.00867279	0.00505202	0.00878854	0.00618823	0.00831505	0.00497224	0.0178194	0.0199627	0.0028306	0.01283	0.0219255	0.0155988	0.0163675	0.0115611	0.0208146	0.0522098	0.036036	0.0255052	0.00552461	0.0154156	0.0585978	0.000999836	0.0065024	0.0175869	0.00639094	0.00518074	0.0351144	0.0470965	0.00903275	0.00763943	0.0076296	0.0617064	0.000557043	0.0345575	0.0194772	0.000758399	0.00591004	0.0109164	0.363473	0.636527	0.3634728	0.9909243
720	-266.1941	-355.5085	89.3144	0.0189603	9.52315e-05	0.00268471	0.000662564	0.0142684	0.0452224	0.025392	0.00803315	0.00808777	0.00382582	0.00100357	0.00331128	0.0217815	0.0096769	0.012313	0.00973919	0.00884997	0.00168615	0.00484763	0.026279	0.00236043	0.00356172	0.000405618	0.00600039	0.0132101	0.00121489	0.00475249	0.00641014	0.0117093	0.0105256	0.0203867	0.00626193	0.00358758	0.0207058	0.0105367	0.0108984	0.0369565	0.00527519	0.00163663	0.0382808	0.0264567	0.00878013	0.0294263	0.0945759	0.00295479	0.000554446	0.00998904	0.00511106	0.0158501	0.00793315	0.0154496	0.00282014	0.00648696	0.000267907	0.0346598	0.00112735	0.0469479	0.0490755	0.00222985	0.0137795	0.00313485	0.2462343	1.753766	0.104984	0.333118	0.709675	1.4091	3.00194	9.52529	1.629761	7.122345	0.0231503	0.000116277	0.003278	0.000808983	0.0174216	0.055216	0.0310033	0.00980838	0.00987508	0.00467129	0.00122535	0.00404303	0.026595	0.0118154	0.015034	0.0118914	0.0108057	0.00205877	0.00591891	0.0320864	0.00288205	0.00434882	0.000495255	0.0073264	0.0161294	0.00148337	0.00580274	0.00782671	0.0142969	0.0128516	0.0248919	0.00764574	0.0043804	0.0252815	0.0128652	0.0133069	0.0451235	0.00644095	0.0019983	0.0467404	0.0323034	0.0107204	0.0359291	0.115476	0.00360776	0.000676972	0.0121965	0.00624054	0.0193528	0.00968629	0.0188638	0.00344336	0.0079205	0.000327111	0.0423192	0.00137648	0.0573229	0.0599206	0.00272263	0.0168246	0.00382762	0.428386	0.571614	0.4283863	0.8190084
756	-260.1801	-350.7444	90.56436	0.00828358	0.0052238	0.000491507	0.0088157	0.0108259	0.0186192	0.010113	0.0108742	0.0110828	0.0160104	0.00508322	0.000219157	0.0126063	0.00628898	0.0197583	0.0150696	0.0164885	0.00385426	0.00683609	0.00852307	0.000752286	0.00736696	0.00874129	0.0012224	0.0114855	0.0038378	0.00934182	0.0048339	0.0036553	0.0271033	0.00725943	0.0220745	0.00220297	0.0129436	0.0141042	0.0166182	0.00880508	0.00186382	0.0679453	0.0346104	0.017781	0.00919136	0.0180208	0.0781766	0.0138798	0.00535349	0.0114785	0.00630514	0.0104151	0.00663835	0.00857639	0.00245676	0.024265	6.79754e-05	0.0287608	0.000578214	0.00310515	0.0361557	0.00128337	0.0134254	0.00360289	0.3421986	1.657801	0.258547	0.517004	0.813983	1.22853	1.93422	3.86777	0.9780792	4.84456	0.0108801	0.0068612	0.00064557	0.011579	0.0142193	0.0244554	0.0132829	0.0142827	0.0145567	0.0210288	0.00667656	0.000287852	0.0165578	0.00826027	0.0259516	0.0197931	0.0216568	0.00506238	0.00897887	0.0111946	0.000988091	0.00967613	0.0114813	0.00160556	0.0150856	0.00504076	0.01227	0.00634909	0.00480106	0.0355989	0.0095349	0.0289938	0.00289349	0.0170008	0.0185252	0.0218272	0.011565	0.00244804	0.0892428	0.0454591	0.0233544	0.0120724	0.0236694	0.102681	0.0182304	0.00703154	0.0150764	0.00828149	0.0136797	0.00871915	0.0112647	0.00322683	0.0318709	8.92823e-05	0.0377758	0.000759456	0.00407846	0.0474888	0.00168564	0.0176337	0.00473222	0.493077	0.506923	0.4930775	0.7613532
792	-261.04	-351.5055	90.46546	0.00630672	0.0035956	0.00245575	0.000872026	0.0442817	0.00614807	0.00500854	0.0213426	0.0314149	0.0220037	0.00349821	0.00478753	0.0140944	0.00854995	0.0101347	0.0238156	0.0203256	0.00182683	0.06278	0.0196912	0.0117822	0.000186127	0.0215277	0.0066965	0.0178814	0.0247088	0.0144691	0.00225131	0.00772498	0.0141428	0.0119338	0.0361732	0.00885406	0.0297737	0.0187326	0.0101659	0.0091894	0.0188877	0.0289254	0.0357411	0.0316295	0.00507536	0.00746581	0.0681676	0.0536064	0.00691604	0.00861025	0.00020215	0.00767653	0.00240617	0.0789709	0.00413352	0.0152757	0.0207299	0.0375045	0.00787843	0.0359184	0.0576877	0.00548514	0.0319735	0.00869799	0.3639341	1.636066	0.318005	0.57192	0.840027	1.19044	1.7485	3.14461	0.8284121	4.4955	0.00553856	0.00315765	0.00215664	0.000765814	0.0388882	0.00539924	0.0043985	0.0187431	0.0275885	0.0193236	0.00307213	0.00420441	0.0123777	0.00750856	0.00890025	0.0209148	0.0178499	0.00160432	0.0551334	0.0172928	0.0103471	0.000163456	0.0189056	0.00588087	0.0157035	0.0216993	0.0127068	0.0019771	0.00678408	0.0124202	0.0104802	0.0317673	0.00777563	0.0261473	0.016451	0.0089277	0.00807013	0.0165872	0.0254023	0.0313878	0.0277771	0.00445718	0.00655647	0.0598648	0.0470772	0.00607367	0.00756152	0.000177528	0.00674153	0.0021131	0.0693523	0.00363006	0.0134151	0.018205	0.0329365	0.00691884	0.0315435	0.0506613	0.00481705	0.0280791	0.00763858	0.329766	0.670234	0.3297661	1.138693
828	-262.4538	-352.9344	90.4806	0.0143174	0.00548122	0.00452119	0.0285487	0.0425808	0.0151844	0.00595712	0.0465292	0.0383215	0.0267064	0.00107593	0.00480877	0.0705416	0.00459118	0.00851491	0.0181357	0.0390518	0.0106301	0.115141	0.0221583	0.00576889	0.0019605	0.0101823	0.00505291	0.0325086	0.0031485	0.00702925	0.00805242	0.00702312	0.0469787	0.0460313	0.00455424	0.0219633	0.0246667	0.0203373	0.00973872	0.000152304	0.0161911	0.0672344	0.0349862	0.0093163	0.0251885	0.0160862	0.121777	0.0981779	0.0106727	0.0270588	0.000652984	0.0148239	0.00287166	0.0218336	0.000642756	0.0129201	0.00464728	0.0806936	0.00432926	0.11127	0.0107627	0.0017883	0.0296004	0.00117098	0.5049522	1.495048	0.281929	0.539302	0.824777	1.21245	1.85425	3.54699	0.9154769	2.960771	0.00952816	0.00364772	0.00300882	0.018999	0.0283373	0.0101051	0.00396443	0.0309649	0.0255028	0.017773	0.000716023	0.00320021	0.0469451	0.00305541	0.00566663	0.0120692	0.0259888	0.00707425	0.0766257	0.0147462	0.00383916	0.0013047	0.00677624	0.00336268	0.0216343	0.00209531	0.00467792	0.00535884	0.00467385	0.0312641	0.0306336	0.00303082	0.0146165	0.0164155	0.0135344	0.00648106	0.000101357	0.0107751	0.0447441	0.0232831	0.00619994	0.0167628	0.0107053	0.0810419	0.0653368	0.00710263	0.0180075	0.000434557	0.00986523	0.00191107	0.0145302	0.00042775	0.00859823	0.00309274	0.0537012	0.0028811	0.0740493	0.00716253	0.00119011	0.0196989	0.000779283	0.415985	0.584015	0.4159845	1.502642
864	-263.7752	-353.5887	89.81356	0.0011569	0.00833015	0.00654549	0.00280083	0.016575	0.00802813	0.00307464	0.00186717	0.0443781	0.000894193	0.0184244	0.00162344	0.0151908	0.00545512	0.0107642	0.007867	0.00385551	0.00121717	0.0389885	0.00152712	0.00249336	0.00186275	0.00508636	0.00383077	0.00536063	0.00041556	0.0125513	0.000391949	0.00165483	0.0298731	0.00347618	0.0107487	0.00579577	0.00751401	0.0162663	0.00337953	0.0145654	0.00308781	0.0239387	0.0264056	0.0182783	0.0101893	0.0112925	0.0318294	0.0207123	0.00527523	0.000267947	0.00633525	0.00957113	0.0166443	0.0130271	0.00873085	0.00557627	0.00690372	0.0157618	0.000440745	0.0165397	0.0385491	0.00189607	0.00235141	0.000129975	0.2217051	1.778295	0.226969	0.485181	0.798009	1.25312	2.06109	4.40588	1.072268	8.020991	0.00187332	0.0134887	0.0105989	0.00453528	0.0268393	0.0129997	0.00497865	0.00302345	0.0718599	0.00144793	0.029834	0.00262877	0.0245979	0.00883327	0.01743	0.0127387	0.00624309	0.00197092	0.0631327	0.00247281	0.00403741	0.00301628	0.00823615	0.00620303	0.00868027	0.0006729	0.0203239	0.000634669	0.00267961	0.0483725	0.00562886	0.0174049	0.00938488	0.0121672	0.0263394	0.00547234	0.0235852	0.00499998	0.0387631	0.0427576	0.0295973	0.0164992	0.0182855	0.0515401	0.0335387	0.00854199	0.000433877	0.0102584	0.0154982	0.0269515	0.0210944	0.0141375	0.00902945	0.0111789	0.0255225	0.000713682	0.0267821	0.0624211	0.00307024	0.00380756	0.000210464	0.698841	0.301159	0.6988409	0.6175648
